Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hedgehog signaling pathway	1/56	0.7379724207262341	0.9939498256095769	0	0	0.7517081644470179	0.22840564278796965	MGRN1
Serotonergic synapse	2/113	0.7497974714644516	0.9939498256095769	0	0	0.744374161395438	0.2143441379198451	DDC;GNG12
Regulation of actin cytoskeleton	4/218	0.7596438897286909	0.9939498256095769	0	0	0.7713874910136592	0.21205868061883115	PFN1;GNG12;VCL;VAV2
Hepatocellular carcinoma	3/168	0.7614115695187292	0.9939498256095769	0	0	0.7506493506493507	0.204612930872096	NQO1;HMOX1;MET
Tight junction	3/169	0.7649180535272776	0.9939498256095769	0	0	0.7460888329437152	0.19994178760319248	MYL6;PRKAA2;HSPA4
Steroid hormone biosynthesis	1/61	0.7675478778225137	0.9939498256095769	0	0	0.6888888888888889	0.18224860040223367	AKR1D1
Lysine degradation	1/63	0.7784231224616907	0.9939498256095769	0	0	0.6665981782069721	0.16697287362273555	COLGALT2
Human cytomegalovirus infection	4/225	0.7808213753231695	0.9939498256095769	0	0	0.746683683335267	0.1847361649045259	PPP3CA;CASP8;IRF3;GNG12
Cell cycle	2/124	0.7941100617823016	0.9939498256095769	0	0	0.6768747820020928	0.15604211659272926	BUB1B;ATM
Long-term potentiation	1/67	0.7986739503724493	0.9939498256095769	0	0	0.6260696133307598	0.14074200712896082	PPP3CA
Fc epsilon RI signaling pathway	1/68	0.8034411779236055	0.9939498256095769	0	0	0.6166936020534272	0.13496419885318656	VAV2
Retinol metabolism	1/68	0.8034411779236055	0.9939498256095769	0	0	0.6166936020534272	0.13496419885318656	ALDH1A1
Axon guidance	3/182	0.8067852912348392	0.9939498256095769	0	0	0.6914390537337256	0.14845037733493305	PPP3CA;DPYSL2;MET
Renal cell carcinoma	1/69	0.8080957540225581	0.9939498256095769	0	0	0.607593355813663	0.12946278418137613	MET
Renin secretion	1/69	0.8080957540225581	0.9939498256095769	0	0	0.607593355813663	0.12946278418137613	PPP3CA
Epithelial cell signaling in Helicobacter pylori infection	1/70	0.8126403350974924	0.9939498256095769	0	0	0.5987568848272254	0.12422209079123421	MET
Natural killer cell mediated cytotoxicity	2/131	0.8185686911084099	0.9939498256095769	0	0	0.6399142338776184	0.12810952581619184	PPP3CA;VAV2
Melanoma	1/72	0.8214098270664097	0.9939498256095769	0	0	0.5818306868813732	0.11446536269378942	MET
Inositol phosphate metabolism	1/73	0.8256397441464076	0.9939498256095769	0	0	0.5737202170323189	0.10992292652643527	ALDH6A1
Chemokine signaling pathway	3/192	0.8345627581588335	0.9939498256095769	0	0	0.6545165329813517	0.11836757018190594	STAT2;GNG12;VAV2
Apelin signaling pathway	2/137	0.8374291080120364	0.9939498256095769	0	0	0.611284475965327	0.10845327628174922	PRKAA2;GNG12
Synaptic vesicle cycle	1/78	0.8453359738022503	0.9939498256095769	0	0	0.5363277911048612	0.09011440071534493	STX3
Ubiquitin mediated proteolysis	2/140	0.8461793290767011	0.9939498256095769	0	0	0.5979031760715386	0.09986416150636636	UBA6;MGRN1
Endocytosis	4/252	0.8489242555518985	0.9939498256095769	0	0	0.6644609870416323	0.1088289505570283	VPS36;IGF2R;SPG21;HSPA1A
Retrograde endocannabinoid signaling	2/148	0.8674601491242081	0.9939498256095769	0	0	0.5649081900320606	0.08032186972618377	NDUFA4;GNG12
Rap1 signaling pathway	3/210	0.875955612843766	0.9939498256095769	0	0	0.5970458267667872	0.07907266547128196	PFN1;MET;VAV2
Phagosome	2/152	0.8770566536233464	0.9939498256095769	0	0	0.5497304964539007	0.07211567467519103	TUBB3;CYBA
ECM-receptor interaction	1/88	0.8783159847466122	0.9939498256095769	0	0	0.47443687922493105	0.06155764354839838	HMMR
Gap junction	1/88	0.8783159847466122	0.9939498256095769	0	0	0.47443687922493105	0.06155764354839838	TUBB3
Bile secretion	1/90	0.8840165362157991	0.9939498256095769	0	0	0.46372766525919035	0.05716811952883336	SULT2A1
Hypertrophic cardiomyopathy	1/90	0.8840165362157991	0.9939498256095769	0	0	0.46372766525919035	0.05716811952883336	PRKAA2
Morphine addiction	1/91	0.8867660757089353	0.9939498256095769	0	0	0.458551545175749	0.05510599938879838	GNG12
Small cell lung cancer	1/92	0.8894505673250857	0.9939498256095769	0	0	0.45348918597326243	0.053126868974445934	APAF1
Th1 and Th2 cell differentiation	1/92	0.8894505673250857	0.9939498256095769	0	0	0.45348918597326243	0.053126868974445934	PPP3CA
Salivary secretion	1/93	0.8920715467588287	0.9939498256095769	0	0	0.4485368780577864	0.0512269215050558	CD38
JAK-STAT signaling pathway	2/162	0.8983123553001525	0.9939498256095769	0	0	0.5151063829787234	0.05523868816437317	STAT2;IL27RA
Circadian entrainment	1/97	0.9019498081689292	0.9939498256095769	0	0	0.4297593772116065	0.044349622963867644	GNG12
Fc gamma R-mediated phagocytosis	1/97	0.9019498081689292	0.9939498256095769	0	0	0.4297593772116065	0.044349622963867644	VAV2
Choline metabolism in cancer	1/98	0.9042750251563747	0.9939498256095769	0	0	0.4253069801037494	0.04279512560397544	CHPT1
Wnt signaling pathway	2/166	0.905815623617446	0.9939498256095769	0	0	0.5024390243902439	0.04970101686732664	PPP3CA;CACYBP
Hematopoietic cell lineage	1/99	0.9065452134481029	0.9939498256095769	0	0	0.42094544824299146	0.04130079875896445	CD38
Pancreatic secretion	1/102	0.9130384495577192	0.9939498256095769	0	0	0.4083790544659561	0.03715321797254801	CD38
Calcium signaling pathway	3/240	0.9248609422339304	0.9939498256095769	0	0	0.5206607109119862	0.04066978983035882	PPP3CA;CD38;MET
Cholinergic synapse	1/113	0.9332248847252939	0.9939498256095769	0	0	0.3680618744313012	0.025436415013107668	GNG12
Alcoholism	2/186	0.9361589885812307	0.9939498256095769	0	0	0.44736355226642	0.029512554455677464	DDC;GNG12
MicroRNAs in cancer	4/310	0.9369285704001774	0.9939498256095769	0	0	0.5368973800346349	0.03497791501019249	FSCN1;HMOX1;ATM;MET
Neutrophil extracellular trap formation	2/189	0.9398210426561446	0.9939498256095769	0	0	0.44011832973034476	0.027316297107733596	C5;CYBA
Neurotrophin signaling pathway	1/119	0.9421880662940001	0.9939498256095769	0	0	0.34923890748137754	0.0207973091571236	IRAK4
Sphingolipid signaling pathway	1/119	0.9421880662940001	0.9939498256095769	0	0	0.34923890748137754	0.0207973091571236	SMPD1
Transcriptional misregulation in cancer	2/192	0.9432832636966998	0.9939498256095769	0	0	0.43310190369540874	0.02528823797034147	ATM;MET
Thyroid hormone signaling pathway	1/121	0.9449005057987651	0.9939498256095769	0	0	0.34338287331917905	0.019461444762922494	PFKM
Herpes simplex virus 1 infection	7/498	0.9514469720543515	0.9939498256095769	0	0	0.5836629218404398	0.029049676794165043	C5;CASP8;APAF1;IRF3;STAT2;SRSF5;IRAK4
Oocyte meiosis	1/129	0.9545381299962145	0.9939498256095769	0	0	0.3217887473460722	0.014972086760742846	PPP3CA
Relaxin signaling pathway	1/129	0.9545381299962145	0.9939498256095769	0	0	0.3217887473460722	0.014972086760742846	GNG12
Human papillomavirus infection	4/331	0.9549724314391085	0.9939498256095769	0	0	0.5018688413183826	0.023122506025036422	CASP8;IRF3;STAT2;ATM
Vascular smooth muscle contraction	1/133	0.9587062142580133	0.9939498256095769	0	0	0.3119732355401145	0.013156097577366197	MYL6
Autophagy	1/137	0.9624928694413303	0.9939498256095769	0	0	0.3027351067815661	0.01157314572723465	PRKAA2
Breast cancer	1/147	0.970511634603249	0.9939498256095769	0	0	0.28185440479306634	0.008436434529591053	NFKB2
Gastric cancer	1/149	0.97189704882409	0.9939498256095769	0	0	0.27801687037355827	0.007924981256837283	MET
Ras signaling pathway	2/232	0.9746522964463131	0.9939498256095769	0	0	0.35703977798334874	0.009166814429872192	GNG12;MET
mTOR signaling pathway	1/154	0.9750829798718323	0.9939498256095769	0	0	0.26886196800022205	0.006784114467473378	PRKAA2
Hippo signaling pathway	1/163	0.9799366349230904	0.9939498256095769	0	0	0.253807239652958	0.005144004638201561	MOB1B
cGMP-PKG signaling pathway	1/167	0.9817790114184392	0.9939498256095769	0	0	0.24764024249865704	0.004553865146538724	PPP3CA
Cytokine-cytokine receptor interaction	2/295	0.9931880796094561	0.998484141448357	0	0	0.27935516665456395	0.0019094560962434326	GDF15;IL27RA
cAMP signaling pathway	1/216	0.9944086959730576	0.998484141448357	0	0	0.1907174245790747	0.0010693514322572268	VAV2
Neuroactive ligand-receptor interaction	1/341	0.9997263814287994	0.9997263814287994	0	0	0.11982015736230799	3.278950637204252E-5	C5
