Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Fatty acid degradation	19/43	1.5115038756911462E-4	0.0013057714037220736	0	0	3.355129046369204	29.515859590865333	ACADVL;CPT1A;ECHS1;ADH1B;ACSL1;ACSL5;ACSL4;ACADSB;ADH5;ADH6;ALDH3A2;HADHB;ALDH2;CPT2;EHHADH;ACAA1;HADH;ACADS;ALDH7A1
Vibrio cholerae infection	21/50	1.6689023733420098E-4	0.001402780102998284	0	0	3.0695993914807302	26.699910302253002	ATP6V1A;SLC12A2;ARF1;ATP6V1G2;ATP6AP1;KDELR1;PRKCA;ACTG1;TJP1;SEC61A1;ATP6V1B2;ATP6V0A2;PLCG2;GNAS;ATP6V1H;ATP6V1E1;PRKACA;ATP6V0D1;ATP6V0C;ATP6V1C1;TJP2
Oxidative phosphorylation	43/133	1.9779406223557178E-4	0.0016187882461911269	0	0	2.0293566942536834	17.306930547057963	ATP6V1A;COX7B;NDUFB7;NDUFA11;COX15;NDUFB5;COX4I1;NDUFB4;NDUFA10;ATP6;COX7A2;ATP6V0A2;ATP6V1H;COX11;COX2;COX1;ATP6V1E1;NDUFV2;NDUFV1;ATP6V1C1;LHPP;NDUFA9;NDUFA8;NDUFA7;ATP6V1G2;NDUFA6;ATP6AP1;NDUFA1;NDUFC2;SDHC;SDHB;PPA2;PPA1;UQCRQ;NDUFS6;ATP6V1B2;NDUFS2;ND1;ATP6V0D1;ND2;ATP6V0C;ND5;ND4
Terpenoid backbone biosynthesis	12/22	2.2521482345441422E-4	0.00179594384857238	0	0	5.08074403982185	42.67040445459158	FDPS;IDI1;NUS1;ICMT;MVK;GGPS1;HMGCS1;FNTA;PMVK;MVD;ZMPSTE24;PCYOX1
Human immunodeficiency virus 1 infection	62/212	2.384231699823164E-4	0.00185374014661251	0	0	1.7579010707017078	14.663467508831069	TRADD;PIK3CB;IKBKB;CASP9;PPP3CA;PPP3CB;PPP3CC;CASP8;AP1G2;AP1G1;AKT2;CFL1;RAC2;AP1S1;RAC3;AP1S3;MAP3K7;MAP2K2;CHUK;FBXW11;AP1B1;PRKCA;TRAF2;RBX1;DDB1;PIK3CA;TRAF6;RAF1;CRK;CUL5;GNAI3;CUL1;ITPR1;PIK3R3;ITPR2;PIK3R2;GNAI1;MAPK9;NRAS;MAPK8;PLCG2;MAPK1;BAK1;MAP2K7;PAK2;PAK4;MAPK3;NFATC3;NFATC2;MAPK12;MTOR;CUL4A;WEE1;RPS6KB1;GNAQ;GNB2;CYCS;ATM;TAB2;CALR;BCL2L1;CUL4B
Amino sugar and nucleotide sugar metabolism	20/48	2.6972759469785464E-4	0.0020459824866105557	0	0	3.0272287439522936	24.878062537023297	GPI;CMAS;GALT;HEXB;HEXA;MPI;GFPT1;HK2;CYB5R2;CYB5R1;NANP;CYB5R3;UGP2;GNPDA1;GNPDA2;UAP1L1;PGM3;PGM2;PGM1;GNE
Basal transcription factors	19/45	3.109380790186609E-4	0.002302422442257227	0	0	3.096658590753079	25.0083570392044	GTF2A1;TAF15;CCNH;GTF2H2;GTF2F1;GTF2H3;GTF2E1;GTF2H4;CDK7;ERCC3;ERCC2;TAF8;TAF7;TAF9B;MNAT1;TAF4;TAF3;TAF2;GTF2I
Fc gamma R-mediated phagocytosis	33/97	3.7431600286890024E-4	0.0026596580438445283	0	0	2.187874571917808	17.263227816358786	ARPC1B;ARPC1A;ARPC5L;ASAP3;PIK3R3;PIK3R2;ASAP1;PIK3CB;PLD1;PLD2;AKT2;CFL1;PLCG2;RAC2;MAPK1;PIP5K1C;WASF2;WASF3;MAPK3;VASP;GSN;PRKCD;PRKCA;ARPC4;DNM2;VAV2;ARPC2;PIK3CA;RPS6KB1;BIN1;RAF1;CRK;ARF6
Steroid biosynthesis	11/20	3.762860254956889E-4	0.0026596580438445283	0	0	5.173796635818637	40.79621944257679	SQLE;EBP;SOAT1;SOAT2;CYP51A1;DHCR24;MSMO1;HSD17B7;LIPA;LSS;FDFT1
Glutathione metabolism	22/57	4.955771774611331E-4	0.0033930715013138087	0	0	2.6642050358362415	20.274034071483662	GSTK1;GSTM3;G6PD;GSTM2;RRM1;GSTM1;RRM2;GPX4;GSTO1;MGST3;IDH2;MGST1;MGST2;TXNDC12;PRDX6;SRM;GGCT;GCLC;NAT8;ANPEP;GSTA1;GCLM
SNARE interactions in vesicular transport	15/33	5.120854684837814E-4	0.0033930715013138087	0	0	3.529321796888656	26.741738369398316	STX8;STX18;STX7;USE1;BET1L;VAMP7;BNIP1;VTI1A;STX5;STX4;STX3;STX2;YKT6;VTI1B;BET1
Cholesterol metabolism	20/50	5.127792944107685E-4	0.0033930715013138087	0	0	2.8250634462238557	21.401734359030478	LRPAP1;SORT1;PCSK9;ABCB11;LIPA;CYP27A1;LIPC;NCEH1;SOAT1;VAPA;NPC2;SOAT2;VAPB;APOC2;VDAC3;TSPO;VDAC2;LDLRAP1;APOB;LDLR
Chronic myeloid leukemia	27/76	5.741368539624175E-4	0.003688137067333872	0	0	2.3365468228322364	17.43681425072974	RB1;CDKN1B;CTBP1;HDAC1;PIK3R3;PIK3R2;PIK3CB;CBL;IKBKB;NRAS;AKT2;ABL1;MAPK1;BAK1;MAPK3;STAT5A;SMAD4;MAP2K2;CHUK;TGFBR1;BCR;CDK6;PIK3CA;RAF1;CRK;TP53;BCL2L1
Glycine, serine and threonine metabolism	17/40	5.810891199336326E-4	0.003688137067333872	0	0	3.1310278753592775	23.328056396502205	DMGDH;AOC3;GAMT;MAOA;GLYCTK;PIPOX;SDSL;GCSH;GRHPR;GATM;CBS;CTH;PGAM4;AGXT;ALDH7A1;DLD;PSPH
Human T-cell leukemia virus 1 infection	62/219	6.138277823179233E-4	0.0038180088060174827	0	0	1.6787894876559597	12.4159848361557	RB1;ATF2;NRP1;TRRAP;SLC2A1;BUB1B;PIK3CB;ICAM1;CDC20;IKBKB;PPP3CA;PPP3CB;PPP3CC;XPO1;KAT5;AKT2;CHEK2;CDC27;CREB3L2;TSPO;PRKACA;JAK3;JAK1;MAP2K2;ANAPC7;CHUK;TGFBR1;CCNA2;KAT2B;KAT2A;PIK3CA;CANX;VDAC3;VDAC2;ANAPC4;ANAPC5;TLN2;TP53;SLC25A4;ANAPC1;MAD1L1;VAC14;PIK3R3;XIAP;PIK3R2;MAPK9;NRAS;MAPK8;MAPK1;MAPK3;STAT5A;FDPS;CREBBP;SMAD4;NFYB;NFATC3;NFATC2;CDK2;ATM;CALR;MAD2L1;BCL2L1
Fatty acid biosynthesis	10/18	6.299228478829364E-4	0.0038412942292469256	0	0	5.290324692327834	38.989233833884526	ACSL1;OXSM;FASN;ACSL5;ACSL4;ACSF3;HSD17B8;MCAT;ACACA;CBR4
AMPK signaling pathway	38/120	7.076326810788548E-4	0.004232187765683151	0	0	1.966731218354125	14.265852872685082	PFKFB4;CAB39;PRKAG1;PIK3R3;PPP2R2A;PIK3R2;PIK3CB;SLC2A4;ADIPOR1;ACACA;GYS2;GYS1;PPP2R1A;PPP2R5E;AKT2;CREB3L2;MAP3K7;RAB8A;RAB2A;SREBF1;CPT1A;PPP2R5A;EEF2;PRKAB1;MTOR;RAB11B;CCNA2;RAB10;TBC1D1;PIK3CA;RAB14;RPS6KB1;RHEB;SCD;FASN;AKT1S1;PPP2R2D;PFKM
Propanoate metabolism	15/34	7.553637921295718E-4	0.0044324177236282425	0	0	3.343361024480446	24.03311909967017	ACSS3;ACSS2;ECHS1;ABAT;ACACA;LDHC;LDHA;ALDH6A1;PCCA;EHHADH;DBT;SUCLG1;ACADS;DLD;HIBCH
mTOR signaling pathway	46/154	8.715225441728661E-4	0.005019324282180766	0	0	1.8085244906550748	12.741541213436301	ATP6V1A;SEH1L;CAB39;LRP5;PIK3R3;PIK3R2;PIK3CB;LRP6;IKBKB;RPS6KA3;FLCN;NRAS;AKT2;RPS6KA1;DVL1;DVL2;MLST8;ATP6V1H;MAPK1;ATP6V1E1;SKP2;ATP6V1C1;EIF4B;MAPK3;SEC13;ATP6V1G2;MAP2K2;WDR59;CHUK;RPS6;PRKCA;MTOR;TTI1;CLIP1;RRAGA;RRAGC;PIK3CA;RPS6KB1;RHEB;AKT1S1;ATP6V1B2;RAF1;LAMTOR4;LAMTOR3;TELO2;LPIN3
Sphingolipid signaling pathway	37/119	0.0012021507436530405	0.006797616023201738	0	0	1.9144701296696511	12.87221376271656	ASAH1;ROCK2;TRADD;GNAI3;PIK3R3;PPP2R2A;PIK3R2;PIK3CB;PLD1;GNAI1;PLD2;MAPK9;SGPL1;MAPK8;NRAS;PPP2R1A;PPP2R5E;SPTLC3;AKT2;GNA12;RAC2;RAC3;MAPK1;MAPK3;CERS5;MAP2K2;CERS6;PPP2R5A;PRKCA;TRAF2;MAPK12;PIK3CA;GNAQ;PPP2R2D;RAF1;PLCB1;TP53
Hepatitis C	46/157	0.0013579232105984218	0.0075413235445733785	0	0	1.7593168108632027	11.614655606194384	RB1;YWHAE;TRADD;PIK3R3;PPP2R2A;PIK3R2;PIK3CB;IFIT1;CLDN1;EGFR;CASP9;IKBKB;NRAS;CASP8;YWHAQ;PPP2R1A;AKT2;MAPK1;BAK1;LDLR;YWHAG;JAK1;YWHAH;MAPK3;MAP2K2;CHUK;DDX58;STAT1;MX2;STAT2;EIF2AK2;TRAF2;EIF2AK4;PIAS1;CLDN6;MAVS;OCLN;CDK6;PIK3CA;TRAF6;CDK2;PPP2R2D;CYCS;EIF3E;RAF1;TP53
Progesterone-mediated oocyte maturation	32/100	0.00147884290960107	0.00806877447168303	0	0	1.9957551627445815	13.005329167557242	GNAI3;PIK3R3;PIK3R2;PIK3CB;PKMYT1;GNAI1;AURKA;RPS6KA3;MAPK9;FZR1;MAPK8;AKT2;CDC27;RPS6KA1;MAPK1;PRKACA;BUB1;MAPK3;HSP90AA1;ANAPC7;CDC25A;MAPK12;CDC25B;CCNA2;PIK3CA;CDK2;ANAPC4;ANAPC5;RAF1;ANAPC1;MAD1L1;MAD2L1
Pyruvate metabolism	18/47	0.0017372275114700816	0.00921208113222227	0	0	2.62901401568961	16.708606089987153	FH;ACSS2;ADH1B;ACYP2;PDHB;ACYP1;ACACA;ADH5;ADH6;LDHC;ALDH3A2;GRHPR;LDHA;PKM;ALDH2;DLAT;ALDH7A1;DLD
HIF-1 signaling pathway	34/109	0.001747629539553421	0.00921208113222227	0	0	1.9227545015371101	12.208520013181417	CDKN1B;TFRC;SERPINE1;CUL2;SLC2A1;PIK3R3;PIK3R2;PIK3CB;PDHB;HK2;EGFR;LDHC;LDHA;AKT2;ERBB2;PLCG2;HMOX1;MAPK1;VHL;PDK1;MAPK3;CREBBP;MAP2K2;RPS6;ARNT;PRKCA;MTOR;RBX1;TF;PIK3CA;RPS6KB1;ALDOC;ALDOA;PFKM
Synaptic vesicle cycle	26/78	0.002080320411702036	0.01054902585594757	0	0	2.1192479621351565	13.086850699149592	ATP6V1A;NAPA;RAB3A;STXBP1;CLTC;AP2A1;AP2A2;AP2S1;ATP6V0A2;ATP6V1H;STX3;ATP6V1E1;STX2;AP2M1;ATP6V1C1;NSF;ATP6V1G2;SYT1;SLC6A11;AP2B1;DNM1;DNM2;DNM3;ATP6V1B2;ATP6V0D1;ATP6V0C
Viral carcinogenesis	56/203	0.0020856795155934915	0.01054902585594757	0	0	1.6179117286989007	9.986819933590219	RB1;YWHAE;ATF2;CDKN1B;TRADD;PIK3CB;RBPJ;CDC20;CASP8;YWHAQ;CREB3L2;PRKACA;SKP2;JAK3;YWHAG;JAK1;YWHAH;USP7;SCRIB;TRAF2;DDB1;CCNA2;KAT2B;KAT2A;PKM;PIK3CA;VDAC3;ATP6V0D1;TP53;MAD1L1;HDAC4;GTF2A1;HDAC5;VAC14;HDAC1;UBR4;PIK3R3;PIK3R2;HDAC8;GTF2E1;NRAS;MAPK1;BAK1;MAPK3;STAT5A;CREBBP;GSN;EIF2AK2;GTF2H2;GTF2H3;GTF2H4;HNRNPK;SNW1;CDK6;CDK2;REL
mRNA surveillance pathway	31/98	0.0021322251636388704	0.01054902585594757	0	0	1.9618495201716535	12.066530405644153	DAZAP1;RNMT;CSTF2;CSTF2T;MSI1;PPP2R2A;CASC3;MSI2;SMG7;GSPT2;GLE1;PPP1CC;FIP1L1;CLP1;PPP2R1A;PCF11;PPP2R5E;PAPOLG;MAGOH;CPSF6;RNGTT;NCBP1;ALYREF;CPSF2;SSU72;PPP2R5A;WDR33;DDX39B;PPP2R2D;ACIN1;ETF1
Cellular senescence	45/156	0.002136940929018318	0.01054902585594757	0	0	1.7206159648020114	10.579000691104557	RB1;LIN54;SERPINE1;ITPR1;ITPR2;PIK3R3;GATA4;PIK3R2;PIK3CB;ZFP36L2;ZFP36L1;PPP1CC;PPP3CA;PPP3CB;NRAS;PPP3CC;AKT2;CHEK2;MAPK1;CAPN1;NBN;MAPK3;MAP2K2;FBXW11;NFATC3;HUS1;NFATC2;CDC25A;TGFBR1;MAPK12;MTOR;CCNA2;CDK6;PIK3CA;RHEB;CDK2;VDAC3;VDAC2;ATM;RAF1;SQSTM1;TP53;SLC25A4;PPID;MCU
VEGF signaling pathway	21/59	0.002194021190437518	0.010661571722282315	0	0	2.341282894736842	14.333378971919425	MAP2K2;HSPB1;PIK3R3;NFATC2;PRKCA;PIK3R2;PIK3CB;MAPK12;CASP9;PPP3CA;PPP3CB;NRAS;PPP3CC;PIK3CA;AKT2;RAC2;PLCG2;RAC3;MAPK1;RAF1;MAPK3
Glycolysis / Gluconeogenesis	23/67	0.0023893159478363107	0.0114319578427245	0	0	2.2149297759518465	13.370973267891053	GPI;ACSS2;ADPGK;ADH1B;PDHB;HK2;ADH5;ADH6;ALDH3A2;LDHC;LDHA;PKM;ALDH2;PGM2;PGAM4;ALDOC;GALM;DLAT;ALDOA;ALDH7A1;DLD;PFKM;PGM1
RNA degradation	26/79	0.002545193998085324	0.01199326262734145	0	0	2.0791331570408667	12.419802553482016	DDX6;ZCCHC7;WDR61;TOB1;EDC3;HSPD1;EXOSC6;EXOSC4;EXOSC9;EXOSC3;DCPS;TTC37;LSM1;CNOT10;LSM3;PAN2;CNOT6;LSM6;XRN1;CNOT1;CNOT2;C1D;XRN2;CNOT8;PFKM;DCP1B
Regulation of actin cytoskeleton	59/218	0.002604645462178425	0.012090219981156568	0	0	1.5760105433495153	9.377985667895196	CYFIP1;NCKAP1;ARPC1B;ARPC1A;ARPC5L;WASL;PIK3CB;FGF2;ARHGAP35;MYLK3;ACTG1;PPP1CC;CFL1;RAC2;RAC3;PIP4K2B;ITGAV;GIT1;MAP2K2;PPP1R12A;VAV2;ENAH;PIK3CA;ARHGEF1;EZR;PFN1;ARHGEF7;RAF1;CRK;PPP1R12C;ARHGEF6;ROCK2;PIK3R3;PIK3R2;IQGAP1;IQGAP2;IQGAP3;EGFR;MYL12B;SLC9A1;NRAS;GNA12;MYH14;MAPK1;PIP5K1C;PAK2;WASF2;PAK4;MAPK3;GSN;ARPC4;SSH2;BAIAP2;DIAPH1;ARPC2;APC;FGFR4;FGFR3;BCAR1
Hepatitis B	46/162	0.002703838944948678	0.01236608693939763	0	0	1.6829600663585733	9.951482026845195	RB1;ATF2;PIK3R3;PIK3R2;PIK3CB;CASP9;IKBKB;MAPK9;MAPK8;NRAS;CASP8;YWHAQ;AKT2;CREB3L2;MAPK1;STAT6;MAP2K7;MAP3K7;JAK3;JAK1;MAPK3;STAT5A;CREBBP;SMAD4;MAP2K2;ATP6AP1;CHUK;DDX58;STAT1;STAT2;NFATC3;NFATC2;PRKCA;TGFBR1;MAPK12;CCNA2;DDB1;MAVS;PIK3CA;TRAF6;CDK2;VDAC3;CYCS;TAB2;RAF1;TP53
Insulin resistance	33/108	0.002932497602999688	0.013217489196129027	0	0	1.8657112750263436	10.88064306774642	PRKAG1;SLC2A1;PIK3R3;SLC2A2;PIK3R2;PIK3CB;PYGL;SLC2A4;GYS2;IKBKB;PPP1CC;RPS6KA3;GYS1;MAPK9;MAPK8;AKT2;CREB3L2;RPS6KA1;MLX;SREBF1;PTPN1;CPT1A;PRKCD;GFPT1;PRKAB1;AGT;MTOR;PIK3CA;RPS6KB1;TRIB3;SLC27A2;OGT;SLC27A4
Apoptosis	41/142	0.003210947903278411	0.014265782827422654	0	0	1.722139743013372	9.887129901392221	TRADD;CTSZ;ITPR1;ITPR2;PIK3R3;XIAP;PIK3R2;PIK3CB;CTSS;ACTG1;CASP9;IKBKB;TUBA1C;MAPK9;MAPK8;NRAS;CASP8;AIFM1;AKT2;CASP2;MAPK1;CAPN1;CTSF;BAK1;CTSC;CTSB;MAPK3;DAXX;ENDOG;MAP2K2;CHUK;PARP2;DAB2IP;TNFRSF10B;TRAF2;PIK3CA;CYCS;ATM;RAF1;TP53;BCL2L1
Butanoate metabolism	12/28	0.0033874430753322473	0.014837954879272239	0	0	3.1742860885512183	18.054323173965084	HMGCL;ECHS1;BDH2;ACSM3;HMGCS1;OXCT1;EHHADH;ABAT;HADH;ACADS;AACS;ACSM2B
Phosphatidylinositol signaling system	30/97	0.0036315733574050863	0.01568637936323586	0	0	1.8980642981460165	10.663494710493808	PI4K2B;MTMR2;MTMR14;ITPR1;ITPR2;PIK3R3;PIK3R2;PIK3CB;PIK3C2A;MTM1;PIK3C2B;INPP5A;IMPA1;PPIP5K2;PLCG2;PIP4K2B;PIP5K1C;CDIPT;SACM1L;OCRL;PRKCA;DGKZ;INPP4A;SYNJ1;PIK3CA;DGKQ;PI4KA;DGKK;PLCB1;CDS2
Various types of N-glycan biosynthesis	15/39	0.003910556355216197	0.016660041458523796	0	0	2.646008127949659	14.669669165110458	ALG9;RPN2;HEXB;HEXA;ALG12;DDOST;MAN2A2;MAN2A1;DAD1;MGAT4A;MGAT4B;STT3A;MGAT1;MAN1B1;STT3B
Choline metabolism in cancer	30/98	0.0042930515036283465	0.018042419157140752	0	0	1.8700354582475265	10.193109785645225	SLC44A1;PIK3R3;PIK3R2;PIK3CB;PLD1;EGFR;PLD2;MAPK9;MAPK8;NRAS;AKT2;RAC2;RAC3;MAPK1;PIP5K1C;WASF2;WASF3;MAPK3;LYPLA1;MAP2K2;PCYT1A;PRKCA;DGKZ;MTOR;PIK3CA;RPS6KB1;RHEB;DGKQ;DGKK;RAF1
Insulin signaling pathway	39/137	0.00517884325467588	0.02147493669605598	0	0	1.687703947014162	8.882678786908246	PRKAG1;PIK3R3;PIK3R2;PIK3CB;PYGL;SLC2A4;CBL;ACACA;HK2;GYS2;IKBKB;PPP1CC;GYS1;MAPK9;MAPK8;NRAS;INPP5A;AKT2;PRKAR2A;FLOT1;MAPK1;PRKACA;MAPK3;SREBF1;PTPN1;PRKCI;MAP2K2;RPS6;PHKB;SORBS1;PRKAB1;MTOR;PIK3CA;RPS6KB1;RHEB;FASN;RAPGEF1;RAF1;CRK
Adherens junction	23/71	0.005446101718084293	0.022286021504265986	0	0	2.029848703801016	10.581307385697121	PTPN1;CREBBP;SMAD4;CTNND1;LMO7;WASL;IQGAP1;SORBS1;BAIAP2;TGFBR1;EGFR;ACTG1;TJP1;PARD3;ERBB2;RAC2;CTNNA1;RAC3;MAPK1;MAP3K7;WASF2;WASF3;MAPK3
Non-alcoholic fatty liver disease	43/155	0.00574117373056487	0.023188377015658113	0	0	1.628502094181571	8.403219987968901	CEBPA;COX7B;GSK3A;NDUFB7;NDUFA11;NDUFB5;COX4I1;NDUFB4;NDUFA10;PRKAG1;PIK3R3;COX7A2;PIK3R2;PIK3CB;ADIPOR1;IKBKB;MAPK9;MAPK8;CASP8;AKT2;MLX;COX2;COX1;NDUFV2;NDUFV1;NDUFA9;SREBF1;NDUFA8;NDUFA7;NDUFA6;NDUFA1;NDUFC2;SDHC;TRAF2;PRKAB1;SDHB;MAPK12;ITCH;PIK3CA;UQCRQ;NDUFS6;CYCS;NDUFS2
Non-small cell lung cancer	23/72	0.0065808476131143795	0.026003944559525913	0	0	1.9882998916855235	9.988406883402245	RB1;STAT5A;MAP2K2;PIK3R3;PRKCA;PIK3R2;PIK3CB;EGFR;CASP9;RASSF1;NRAS;CDK6;PIK3CA;KIF5C;AKT2;ERBB2;PLCG2;MAPK1;BAK1;RAF1;JAK3;TP53;MAPK3
Citrate cycle (TCA cycle)	12/30	0.00660550360193745	0.026003944559525913	0	0	2.8212383197973976	14.162199099586958	ACLY;FH;IDH2;IDH3B;OGDH;SDHC;ACO1;SUCLG1;PDHB;DLAT;SDHB;DLD
ErbB signaling pathway	26/85	0.007580535689156668	0.029469332491596546	0	0	1.867000628406655	9.115017091266038	CDKN1B;PIK3R3;PIK3R2;PIK3CB;CBL;EGFR;MAPK9;MAPK8;NRAS;AKT2;ERBB2;ABL1;PLCG2;MAPK1;MAP2K7;PAK2;MAPK3;PAK4;STAT5A;MAP2K2;PRKCA;MTOR;PIK3CA;RPS6KB1;RAF1;CRK
Inositol phosphate metabolism	23/73	0.007902802612836497	0.030075773336883136	0	0	1.9484130320546507	9.431366973181095	PI4K2B;MTMR2;MTMR14;SACM1L;OCRL;PIK3CB;PIK3C2A;PIK3C2B;MTM1;INPP4A;FIG4;ALDH6A1;INPP5A;IMPA1;PIK3CA;SYNJ1;PLCG2;PI4KA;INPP5K;PIP4K2B;PIP5K1C;PLCB1;CDIPT
Glycerolipid metabolism	20/61	0.007929946667602628	0.030075773336883136	0	0	2.065710864512163	9.9920685495862	DGAT1;GK;AGK;GLYCTK;MBOAT1;AKR1B1;DGKZ;AGPAT2;AGPAT3;ALDH3A2;LIPC;AKR1B10;ALDH2;GPAM;DGKQ;PNPLA3;DGKK;ALDH7A1;LPIN3;PNPLA2
Colorectal cancer	26/86	0.008928788315551434	0.033366394705751784	0	0	1.8357700061355071	8.662034109132772	PIK3R3;PIK3R2;PIK3CB;EGFR;CASP9;MAPK9;MAPK8;NRAS;AKT2;RAC2;RAC3;MAPK1;BAK1;MAPK3;SMAD4;MAP2K2;TGFBR1;MTOR;MSH2;PIK3CA;APC;RPS6KB1;MSH3;CYCS;RAF1;TP53
Glucagon signaling pathway	31/107	0.009012145193836495	0.033366394705751784	0	0	1.7285586596823812	8.140097577409573	ATF2;ITPR1;PRKAG1;SLC2A1;ITPR2;SLC2A2;PYGL;PDHB;ACACA;LDHC;GYS2;GYS1;PPP3CA;LDHA;PPP3CB;PPP4C;PPP3CC;AKT2;CREB3L2;PRKACA;CPT1A;CREBBP;PHKB;PRKAB1;PKM;GNAQ;GNAS;PGAM4;SIK2;PLCB1;PFKM
Ribosome biogenesis in eukaryotes	31/108	0.010374670075866399	0.03795908698346412	0	0	1.7060038434446017	7.793687509014715	RBM28;POP7;POP1;WDR3;HEATR1;NAT10;WDR43;RRP7A;EMG1;XPO1;NOB1;TCOF1;RIOK2;RPP38;MDN1;UTP15;NOP58;WDR75;IMP4;GNL2;RPP25L;GNL3;RCL1;TBL3;XRN1;EIF6;XRN2;SBDS;MPHOSPH10;RPP25;NOP10
Epstein-Barr virus infection	52/202	0.012584874904998116	0.044937200515043435	0	0	1.4704650957550083	6.433666512627542	RB1;CDKN1B;TRADD;PIK3CB;RBPJ;ICAM1;IKBKB;CASP9;PSMD6;CASP8;PSMD4;AKT2;PSMD2;PSMD3;CIR1;SKP2;JAK3;MAP3K7;JAK1;USP7;CHUK;DDX58;TRAF2;CCNA2;PIK3CA;TRAF6;TP53;PSMD12;PSMD11;PSMD14;PSMD13;HDAC1;PIK3R3;PIK3R2;MAPK9;MAPK8;PLCG2;BAK1;MAP2K7;STAT1;STAT2;EIF2AK2;ISG15;MAPK12;MAVS;SNW1;CDK6;CDK2;CYCS;TAB2;CALR;VIM
DNA replication	13/36	0.01271534934187724	0.044937200515043435	0	0	2.391805669492298	10.440101168381405	RFC5;PRIM2;FEN1;RFC3;RFC2;PRIM1;RPA1;POLA2;RPA3;POLE3;MCM5;DNA2;MCM6
Starch and sucrose metabolism	13/36	0.01271534934187724	0.044937200515043435	0	0	2.391805669492298	10.440101168381405	GPI;AGL;PYGL;GBA3;HK2;PGM2L1;GYS2;GYS1;UGP2;PGM2;GYG2;GYG1;PGM1
Vasopressin-regulated water reabsorption	15/44	0.013773420079572506	0.04812959151401179	0	0	2.1891217474639713	9.380418704421292	DCTN6;NSF;DCTN5;DYNC1H1;RAB5C;DCTN4;DYNLL2;RAB11B;DYNC1LI2;ARHGDIA;CREB3L2;GNAS;STX4;PRKACA;RAB5A
Platelet activation	34/124	0.015459039380340756	0.05300859172356259	0	0	1.6008022251500513	6.674643124703742	ROCK2;ITPR1;GNAI3;ITPR2;PIK3R3;PIK3R2;PIK3CB;ARHGAP35;MYLK3;GNAI1;ACTG1;MYL12B;RAP1B;PPP1CC;RAP1A;AKT2;PLCG2;MAPK1;PRKACA;MAPK3;VASP;FGB;PRKCI;PPP1R12A;FGG;MAPK12;COL1A1;STIM1;PIK3CA;GNAQ;GNAS;ARHGEF1;TLN2;PLCB1
Bacterial invasion of epithelial cells	23/77	0.015510552562199988	0.05300859172356259	0	0	1.8036385045055565	7.51438128087042	CAV3;ARPC1B;CAV1;ARPC1A;CLTC;ARPC5L;RHOG;PIK3R3;PIK3R2;ARPC4;PIK3CB;WASL;CBL;DNM1;ACTG1;DNM2;DNM3;PIK3CA;ARPC2;CTNNA1;CRK;WASF2;BCAR1
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	10/26	0.017280093585841715	0.058414229404312755	0	0	2.64385310290652	10.729284926001908	PIGS;PIGU;PGAP1;PIGT;PIGO;GPAA1;PIGN;PIGA;PIGK;PIGG
Glycosaminoglycan degradation	8/19	0.01804325246864065	0.06033818836287357	0	0	3.0758249863196214	12.349386533727639	GALNS;HGSNAT;GLB1;HEXB;HEXA;GUSB;ARSB;SGSH
Pentose phosphate pathway	11/30	0.018768986551928813	0.06144373492263011	0	0	2.4492294119268836	9.737032574921779	GPI;PRPS1;G6PD;H6PD;GLYCTK;PGM2;ALDOC;ALDOA;PFKM;PGM1;RBKS
beta-Alanine metabolism	11/30	0.018768986551928813	0.06144373492263011	0	0	2.4492294119268836	9.737032574921779	AOC3;ALDH3A2;ALDH6A1;ECHS1;ALDH2;EHHADH;DPYD;ABAT;ACADS;ALDH7A1;HIBCH
Fluid shear stress and atherosclerosis	37/139	0.019060063835271614	0.061746665133015334	0	0	1.5371706171920245	6.087441639933612	MGST3;MGST1;KEAP1;MGST2;PIK3R3;PIK3R2;PIK3CB;ACTG1;ICAM1;HSP90B1;IKBKB;MAPK9;MAPK8;MAPK7;AKT2;RAC2;HMOX1;RAC3;ITGAV;MAP2K7;MAP3K7;GSTM3;NQO1;GSTM2;HSP90AA1;GSTM1;CAV3;CHUK;GSTO1;CAV1;MAPK12;PIK3CA;GSTA1;SDC1;ARHGEF2;SQSTM1;TP53
Mismatch repair	9/23	0.020854139702443455	0.06590827872672436	0	0	2.719016454749439	10.523145106111645	RFC5;RFC3;MSH2;RFC2;EXO1;MSH3;RPA3;RPA1;PMS2
Protein export	9/23	0.020854139702443455	0.06590827872672436	0	0	2.719016454749439	10.523145106111645	SRP19;OXA1L;SEC61A1;SPCS3;SPCS1;SRP54;SEC62;SEC11C;SEC63
Type II diabetes mellitus	15/46	0.020980448855130906	0.06590827872672436	0	0	2.0476343522167904	7.912395526050124	PRKCD;PIK3R3;SLC2A2;PIK3R2;PIK3CB;SLC2A4;HK2;MTOR;IKBKB;MAPK9;MAPK8;PKM;PIK3CA;MAPK1;MAPK3
Long-term potentiation	20/67	0.02312332246116409	0.07191353285422032	0	0	1.8013327896415545	6.785464876130131	CREBBP;MAP2K2;ITPR1;ITPR2;PRKCA;RAP1B;PPP1CC;PPP3CA;RPS6KA3;PPP3CB;NRAS;PPP3CC;RAP1A;GNAQ;RPS6KA1;MAPK1;PRKACA;PLCB1;RAF1;MAPK3
